id	go
comp11956_c0_seq1_m.5820	GO:0005634,GO:0005829,GO:0003677,GO:0010313,GO:0046872,GO:0048027,GO:0017148
comp11957_c0_seq1_m.33338	GO:0005618,GO:0005730,GO:0005774,GO:0005794,GO:0005886,GO:0009507,GO:0022627,GO:0000166,GO:0003729,GO:0003735,GO:0000462,GO:0006414,GO:0060215,GO:0060216
comp11957_c0_seq2_m.33339	GO:0005618,GO:0005730,GO:0005774,GO:0005794,GO:0005886,GO:0009507,GO:0022627,GO:0000166,GO:0003729,GO:0003735,GO:0000462,GO:0006414
comp11957_c0_seq3_m.33340	GO:0005618,GO:0005730,GO:0005774,GO:0005794,GO:0005886,GO:0009507,GO:0022627,GO:0000166,GO:0003729,GO:0003735,GO:0000462,GO:0006414
comp11957_c0_seq3_m.33341	GO:0005618,GO:0005730,GO:0005774,GO:0005794,GO:0005886,GO:0009507,GO:0022627,GO:0000166,GO:0003729,GO:0003735,GO:0000462,GO:0006414
comp11958_c0_seq1_m.5821	GO:0009534,GO:0009570,GO:0004791,GO:0015035,GO:0016671,GO:0047134,GO:0000103,GO:0006457,GO:0006662,GO:0034599,GO:0045454,GO:0055114
comp11959_c0_seq1_m.5822	GO:0005515
comp11961_c0_seq1_m.34446	GO:0005634,GO:0005773,GO:0005829,GO:0001046,GO:0003700,GO:0005515,GO:0006351,GO:0009742,GO:0040008,GO:0042742,GO:0045892,GO:0048316,GO:0048481,GO:1904961
comp11961_c0_seq1_m.34447	GO:0005634,GO:0005773,GO:0005829,GO:0001046,GO:0003700,GO:0005515,GO:0009742,GO:0042742,GO:0045892,GO:0048316,GO:0048481,GO:1904961
comp11962_c0_seq1_m.5823	GO:0005634,GO:0042803,GO:0009585,GO:0009649,GO:0009908,GO:0009909,GO:0010114,GO:0042753,GO:0048511,GO:0048573,GO:0080167
comp11964_c0_seq1_m.27721	GO:0005634,GO:0005737,GO:0000977,GO:0003700,GO:0008134,GO:0046983,GO:0000060,GO:0000165,GO:0006351,GO:0009739,GO:0009838,GO:0009911,GO:0010048,GO:0010076,GO:0010077,GO:0010082,GO:0010150,GO:0010228,GO:0030154,GO:0045944,GO:0048510,GO:0080187,GO:2000012
comp11965_c0_seq1_m.5825	GO:0005634,GO:0005887,GO:0004601,GO:0005509,GO:0005515,GO:0016174,GO:0002679,GO:0007231,GO:0009738,GO:0009873,GO:0010119,GO:0033500,GO:0043069,GO:0050665,GO:0050832,GO:0052542,GO:0055114,GO:0098869
comp11968_c0_seq1_m.25113	GO:0005886,GO:0005488,GO:0016301,GO:0016310
comp11968_c0_seq1_m.25114	GO:0005886,GO:0005488,GO:0016301,GO:0016310
comp11968_c0_seq2_m.25116	GO:0005886,GO:0005488,GO:0016301,GO:0016310
comp11968_c0_seq2_m.25117	GO:0005886,GO:0005488,GO:0016301,GO:0016310
comp11969_c0_seq1_m.5827	GO:0005819,GO:0005886,GO:0009506,GO:0009524,GO:0009574,GO:0000166,GO:0008017,GO:0016301,GO:0043167,GO:0000914,GO:0003351,GO:0009556,GO:0009793,GO:0010245,GO:0010342,GO:0010975,GO:0016310,GO:0021591,GO:0022038,GO:0044458,GO:0046328,GO:0090036,GO:1900744,GO:2001222
comp11971_c0_seq1_m.27135	GO:0005739,GO:0005829,GO:0031359,GO:0097255,GO:0004040,GO:0005515,GO:0016884,GO:0043864,GO:0006626,GO:0009684
comp11971_c0_seq2_m.27136	GO:0005739,GO:0005829,GO:0031359,GO:0004040,GO:0005515,GO:0016884,GO:0043864,GO:0006626,GO:0009684
comp11972_c0_seq1_m.5829	GO:0005782,GO:0009295,GO:0004176,GO:0004252,GO:0005524,GO:0043565,GO:0006515,GO:0016485,GO:0016560,GO:0040007,GO:0048527
comp11973_c0_seq1_m.16229	GO:0000793,GO:0005730,GO:0005739,GO:0000981,GO:0001135,GO:0042803,GO:0043565,GO:0044212,GO:0006351,GO:0006357,GO:0008356,GO:0009615,GO:0009651,GO:0009723,GO:0009733,GO:0009739,GO:0009751,GO:0009753,GO:0009944,GO:0010200,GO:0010338,GO:0030154,GO:0042742,GO:0045088,GO:0045892,GO:0046686,GO:0050832
comp11973_c0_seq1_m.16230	GO:0000793,GO:0005730,GO:0005739,GO:0000981,GO:0001135,GO:0042803,GO:0043565,GO:0044212,GO:0006351,GO:0006357,GO:0008356,GO:0009615,GO:0009651,GO:0009733,GO:0009739,GO:0009751,GO:0009753,GO:0009908,GO:0009944,GO:0010338,GO:0030154,GO:0042742,GO:0045088,GO:0045892,GO:0046686,GO:0050832
comp11973_c0_seq2_m.16231	GO:0000793,GO:0005730,GO:0005739,GO:0000981,GO:0001135,GO:0042803,GO:0043565,GO:0044212,GO:0006351,GO:0006357,GO:0008356,GO:0009615,GO:0009651,GO:0009723,GO:0009733,GO:0009739,GO:0009751,GO:0009753,GO:0009944,GO:0010200,GO:0010338,GO:0030154,GO:0042742,GO:0045088,GO:0045892,GO:0046686,GO:0050832
comp11975_c0_seq1_m.5830	GO:0005829,GO:0005950,GO:0009506,GO:0009570,GO:0016021,GO:0004020,GO:0004049,GO:0004781,GO:0005524,GO:0008270,GO:0000103,GO:0000162,GO:0009611,GO:0009617,GO:0009620,GO:0009640,GO:0009723,GO:0009734,GO:0009826,GO:0009851,GO:0009926,GO:0009970,GO:0010311,GO:0010600,GO:0048283,GO:0070814
comp11975_c0_seq1_m.5831	GO:0005829,GO:0005950,GO:0009506,GO:0009570,GO:0016021,GO:0004020,GO:0004049,GO:0004781,GO:0005524,GO:0008270,GO:0000103,GO:0000162,GO:0009611,GO:0009617,GO:0009620,GO:0009640,GO:0009723,GO:0009734,GO:0009826,GO:0009851,GO:0009926,GO:0009970,GO:0010311,GO:0010600,GO:0048283,GO:0070814
comp119766_c0_seq1_m.13383	GO:0022625,GO:0003735,GO:0005515,GO:0002119,GO:0006412,GO:0018996,GO:0032526,GO:0040018,GO:0040035,GO:0043009,GO:0051726
comp11976_c0_seq1_m.18391	GO:0005524,GO:0016207,GO:0009698
comp11976_c0_seq1_m.18392	GO:0005634,GO:0016021,GO:0005524,GO:0016207,GO:0009411,GO:0009611,GO:0009699,GO:0010584,GO:0050832
comp11976_c1_seq1_m.18390	GO:0005524,GO:0016207,GO:0009698
comp11977_c0_seq1_m.5832	GO:0005789,GO:0016021,GO:0031090,GO:0005515,GO:0020037,GO:0046872,GO:0043447,GO:0055114
comp11977_c0_seq1_m.5833	GO:0005789,GO:0016021,GO:0031090,GO:0020037,GO:0046872,GO:0042742,GO:0055114
comp11978_c0_seq1_m.5834	GO:0005829,GO:0070062,GO:0052689,GO:0006629
comp11979_c0_seq1_m.32973	GO:0005677,GO:0009507,GO:0016580,GO:0016581,GO:0016589,GO:0033186,GO:0035098,GO:0080008,GO:0000978,GO:0000980,GO:0004407,GO:0008094,GO:0031492,GO:0042393,GO:0042826,GO:0006260,GO:0006281,GO:0006310,GO:0006335,GO:0006349,GO:0006351,GO:0006355,GO:0007049,GO:0008283,GO:0008285,GO:0009555,GO:0009793,GO:0009908,GO:0009909,GO:0010026,GO:0010214,GO:0016575,GO:0031101,GO:0031507,GO:0034080,GO:0045787,GO:0045814,GO:0048366,GO:1901796,GO:2000653
comp11979_c0_seq1_m.32974	GO:0005677,GO:0009507,GO:0016580,GO:0016581,GO:0016589,GO:0033186,GO:0035098,GO:0080008,GO:0000978,GO:0000980,GO:0004407,GO:0008094,GO:0031492,GO:0042393,GO:0042826,GO:0006260,GO:0006281,GO:0006310,GO:0006335,GO:0006349,GO:0006351,GO:0006355,GO:0007049,GO:0008283,GO:0008285,GO:0009555,GO:0009793,GO:0009908,GO:0009909,GO:0010026,GO:0010214,GO:0016575,GO:0031507,GO:0034080,GO:0045787,GO:0045814,GO:0048366,GO:1901796,GO:2000653
comp11979_c0_seq1_m.32975	GO:0005677,GO:0009507,GO:0035098,GO:0080008,GO:0005515,GO:0006260,GO:0006281,GO:0006310,GO:0006349,GO:0006351,GO:0006355,GO:0008283,GO:0009555,GO:0009793,GO:0009908,GO:0009909,GO:0010026,GO:0010214,GO:0016569,GO:0031507,GO:0045787,GO:0048366,GO:2000653
comp11979_c0_seq3_m.32978	GO:0005677,GO:0009507,GO:0016580,GO:0016581,GO:0016589,GO:0033186,GO:0035098,GO:0080008,GO:0000978,GO:0000980,GO:0004407,GO:0008094,GO:0031492,GO:0042393,GO:0042826,GO:0006260,GO:0006281,GO:0006310,GO:0006335,GO:0006349,GO:0006351,GO:0006355,GO:0007049,GO:0008283,GO:0008285,GO:0009555,GO:0009793,GO:0009908,GO:0009909,GO:0010026,GO:0010214,GO:0016575,GO:0031101,GO:0031507,GO:0034080,GO:0045787,GO:0045814,GO:0048366,GO:1901796,GO:2000653
comp11979_c0_seq3_m.32980	GO:0005677,GO:0009507,GO:0016580,GO:0016581,GO:0016589,GO:0033186,GO:0035098,GO:0080008,GO:0000978,GO:0000980,GO:0004407,GO:0008094,GO:0031492,GO:0042393,GO:0042826,GO:0006260,GO:0006281,GO:0006310,GO:0006335,GO:0006349,GO:0006351,GO:0006355,GO:0007049,GO:0008283,GO:0008285,GO:0009555,GO:0009793,GO:0009908,GO:0009909,GO:0010026,GO:0010214,GO:0016575,GO:0031507,GO:0034080,GO:0045787,GO:0045814,GO:0048366,GO:1901796,GO:2000653
comp11979_c0_seq3_m.32981	GO:0005677,GO:0009507,GO:0035098,GO:0080008,GO:0005515,GO:0006260,GO:0006281,GO:0006310,GO:0006349,GO:0006351,GO:0006355,GO:0008283,GO:0009555,GO:0009793,GO:0009908,GO:0009909,GO:0010026,GO:0010214,GO:0016569,GO:0031507,GO:0045787,GO:0048366,GO:2000653
comp11979_c0_seq5_m.32982	GO:0005677,GO:0009507,GO:0016580,GO:0016581,GO:0016589,GO:0033186,GO:0035098,GO:0080008,GO:0000978,GO:0000980,GO:0004407,GO:0008094,GO:0031492,GO:0042393,GO:0042826,GO:0006260,GO:0006281,GO:0006310,GO:0006335,GO:0006349,GO:0006351,GO:0006355,GO:0007049,GO:0008283,GO:0008285,GO:0009555,GO:0009793,GO:0009908,GO:0009909,GO:0010026,GO:0010214,GO:0016575,GO:0031101,GO:0031507,GO:0034080,GO:0045787,GO:0045814,GO:0048366,GO:1901796,GO:2000653
comp11979_c0_seq5_m.32983	GO:0005677,GO:0009507,GO:0016580,GO:0016581,GO:0016589,GO:0033186,GO:0035098,GO:0080008,GO:0000978,GO:0000980,GO:0004407,GO:0008094,GO:0031492,GO:0042393,GO:0042826,GO:0006260,GO:0006281,GO:0006310,GO:0006335,GO:0006349,GO:0006351,GO:0006355,GO:0007049,GO:0008283,GO:0008285,GO:0009555,GO:0009793,GO:0009908,GO:0009909,GO:0010026,GO:0010214,GO:0016575,GO:0031507,GO:0034080,GO:0045787,GO:0045814,GO:0048366,GO:1901796,GO:2000653
comp11979_c0_seq5_m.32984	GO:0005677,GO:0009507,GO:0035098,GO:0080008,GO:0005515,GO:0006260,GO:0006281,GO:0006310,GO:0006349,GO:0006351,GO:0006355,GO:0008283,GO:0009555,GO:0009793,GO:0009908,GO:0009909,GO:0010026,GO:0010214,GO:0016569,GO:0031507,GO:0045787,GO:0048366,GO:2000653
comp11981_c0_seq1_m.29557	GO:0005634,GO:0005739,GO:0016020,GO:0005515,GO:0016301,GO:0043167,GO:0043565,GO:0010030,GO:0010033,GO:0016310,GO:0044238,GO:0044260,GO:0045892,GO:1901700,GO:2000034
comp11981_c0_seq1_m.29558	GO:0043231,GO:0044444,GO:0043167,GO:0097159,GO:1901363,GO:0006355,GO:0044237,GO:0048580,GO:0050896
comp11981_c0_seq1_m.29559	GO:0005634,GO:0005739,GO:0005886,GO:0009536,GO:0016021,GO:0003700,GO:0004674,GO:0005515,GO:0005524,GO:0008270,GO:0043565,GO:0006351,GO:0006468,GO:0007169,GO:0009737,GO:0009744,GO:0010030,GO:0045892,GO:2000034
comp11981_c0_seq1_m.29560	GO:0005488,GO:0050789
comp11981_c0_seq1_m.29561	GO:0005634,GO:0005739,GO:0005886,GO:0003700,GO:0004674,GO:0005515,GO:0005524,GO:0043565,GO:0046872,GO:0006468,GO:0007169,GO:0009737,GO:0009744,GO:0010030,GO:0045892,GO:2000034
comp11981_c0_seq2_m.29562	GO:0005634,GO:0005739,GO:0005515,GO:0043167,GO:0043565,GO:0010030,GO:0010033,GO:0044237,GO:0045892,GO:1901700,GO:2000034
comp11981_c0_seq2_m.29563	GO:0005634,GO:0005739,GO:0005886,GO:0009536,GO:0016021,GO:0003700,GO:0004674,GO:0005515,GO:0005524,GO:0008270,GO:0043565,GO:0006351,GO:0006468,GO:0007169,GO:0009737,GO:0009744,GO:0010030,GO:0045892,GO:2000034
comp11981_c0_seq2_m.29564	GO:0005488,GO:0050789
comp11981_c0_seq2_m.29565	GO:0005634,GO:0005739,GO:0005886,GO:0003700,GO:0004674,GO:0005515,GO:0005524,GO:0043565,GO:0046872,GO:0006468,GO:0007169,GO:0009737,GO:0009744,GO:0010030,GO:0045892,GO:2000034
comp11981_c0_seq2_m.29566	GO:0005634,GO:0005739,GO:0005886,GO:0003700,GO:0004674,GO:0005515,GO:0005524,GO:0043565,GO:0046872,GO:0006468,GO:0007169,GO:0009737,GO:0009744,GO:0010030,GO:0045892,GO:2000034
comp11981_c0_seq3_m.29567	GO:0005634,GO:0005739,GO:0009536,GO:0016020,GO:0005515,GO:0016301,GO:0043167,GO:0043565,GO:0010030,GO:0010033,GO:0016310,GO:0044238,GO:0044260,GO:0045892,GO:1901700,GO:2000034
comp11981_c0_seq3_m.29568	GO:0005488
comp11981_c0_seq3_m.29569	GO:0005634,GO:0005739,GO:0005886,GO:0009536,GO:0016021,GO:0003700,GO:0004674,GO:0005515,GO:0005524,GO:0008270,GO:0043565,GO:0006351,GO:0006468,GO:0007169,GO:0009737,GO:0009744,GO:0010030,GO:0045892,GO:2000034
comp11981_c0_seq3_m.29570	GO:0005488,GO:0050789
comp11981_c0_seq3_m.29571	GO:0005634,GO:0005739,GO:0005886,GO:0003700,GO:0004674,GO:0005515,GO:0005524,GO:0043565,GO:0046872,GO:0006468,GO:0007169,GO:0009737,GO:0009744,GO:0010030,GO:0045892,GO:2000034
comp11982_c0_seq1_m.5835	GO:0005634,GO:0003677,GO:0003700,GO:0006355,GO:0009409,GO:0009987,GO:0010200,GO:0010941,GO:0042742
comp11983_c0_seq1_m.5836	GO:0046658,GO:0042335
comp11984_c0_seq1_m.5837	GO:0005829,GO:0043231,GO:0010294,GO:0042802,GO:0050275,GO:0080043,GO:0080044,GO:0009813,GO:0051707,GO:0052696
comp11984_c0_seq1_m.5838	GO:0005829,GO:0042802,GO:0050275,GO:0080043,GO:0080044,GO:0009812,GO:0051707
comp11986_c0_seq1_m.5839	GO:0001651,GO:0001652,GO:0005694,GO:0005829,GO:0015030,GO:0016020,GO:0016592,GO:0031428,GO:0032040,GO:0070062,GO:0001094,GO:0008649,GO:0030515,GO:0051117,GO:1990259,GO:0000494,GO:0001649,GO:0006351,GO:0006355,GO:0008033,GO:0031167,GO:0048254,GO:1990258
comp11987_c0_seq1_m.5840	GO:0005576,GO:0005739,GO:0009507,GO:0016295,GO:0016296,GO:0047381,GO:0047617,GO:0006629
comp1198_c0_seq1_m.313	GO:0009507,GO:0031425
comp11990_c0_seq1_m.29551	GO:0016020,GO:0005515
comp11990_c0_seq1_m.29552	GO:0016020,GO:0005515,GO:0006811
comp11991_c0_seq1_m.21439	GO:0005634,GO:0005667,GO:0000977,GO:0001085,GO:0001228,GO:0003682,GO:0046872,GO:0030154
comp11991_c0_seq1_m.21440	GO:0005634,GO:0005667,GO:0000977,GO:0001085,GO:0001228,GO:0003682,GO:0046872,GO:0006351,GO:0006355,GO:0030154
comp11991_c0_seq2_m.21441	GO:0005634,GO:0005667,GO:0000977,GO:0001085,GO:0001228,GO:0003682,GO:0046872,GO:0030154
comp11991_c0_seq2_m.21442	GO:0005634,GO:0005667,GO:0000977,GO:0001085,GO:0001228,GO:0003682,GO:0046872,GO:0006351,GO:0006355,GO:0030154
comp119920_c0_seq1_m.13385	GO:0005768,GO:0005802,GO:0005829,GO:0005886,GO:0090406,GO:0005086,GO:0010292,GO:0042803,GO:0000911,GO:0001736,GO:0006890,GO:0006897,GO:0007155,GO:0009826,GO:0009846,GO:0009942,GO:0010087,GO:0010311,GO:0010540,GO:0015031,GO:0032012,GO:0032509,GO:0048209,GO:0048765,GO:0050790,GO:0071555,GO:0080119
comp11992_c0_seq1_m.31241	GO:0005737,GO:0031981,GO:0043232,GO:0043234,GO:0003676,GO:0016757,GO:0019899,GO:0006302,GO:0006355,GO:0006471,GO:0010467,GO:0016070,GO:0032042,GO:0033683,GO:0048522,GO:0071310,GO:0071495,GO:1903827
comp11992_c0_seq1_m.31242	GO:0005654,GO:0005515,GO:0008270,GO:0016788,GO:0019205,GO:0097159,GO:1901363,GO:0006281,GO:0006351,GO:0006355,GO:0016310,GO:0016311,GO:0032206,GO:2000573
comp11992_c0_seq1_m.31243	GO:0005654,GO:0005730,GO:0005739,GO:0016020,GO:0003684,GO:0003690,GO:0004519,GO:0005515,GO:0005524,GO:0008270,GO:0019201,GO:0046403,GO:0046404,GO:0000718,GO:0006261,GO:0006351,GO:0006355,GO:0006979,GO:0009314,GO:0032212,GO:0042769,GO:0046939,GO:0051973,GO:0098504,GO:0098506,GO:1904355
comp11992_c0_seq2_m.31245	GO:0031981,GO:0003690,GO:0005515,GO:0016788,GO:0019205,GO:0006281,GO:0016310,GO:0016311,GO:0032206,GO:0044699,GO:2000573
comp11992_c0_seq2_m.31246	GO:0005730,GO:0016020,GO:0003690,GO:0005515,GO:0019201,GO:0046403,GO:0046404,GO:0006281,GO:0006979,GO:0016311,GO:0032212,GO:0042769,GO:0046939,GO:0051973,GO:1904355
comp11994_c0_seq1_m.5841	GO:0005615,GO:0005773,GO:0016614,GO:0019139,GO:0050660,GO:0009823,GO:0022900,GO:0048507
comp11995_c0_seq1_m.5842	GO:0005886,GO:0016021
comp11995_c0_seq1_m.5843	GO:0005886,GO:0016021
comp11999_c0_seq1_m.38075	GO:0005634,GO:0005871,GO:0055028,GO:0005524,GO:0008017,GO:0008574,GO:0043565,GO:0006351,GO:0007018,GO:0007049,GO:0009937,GO:0010215,GO:0030705,GO:0040008,GO:0042127,GO:0045893
comp11999_c0_seq1_m.38076	GO:0005634,GO:0005871,GO:0009506,GO:0055028,GO:0005524,GO:0008017,GO:0008574,GO:0043565,GO:0006351,GO:0007018,GO:0007049,GO:0009937,GO:0010215,GO:0030705,GO:0040008,GO:0042127,GO:0045893
comp11999_c0_seq1_m.38077	GO:0005634,GO:0005871,GO:0009506,GO:0055028,GO:0005524,GO:0008017,GO:0008574,GO:0043565,GO:0006351,GO:0007018,GO:0007049,GO:0009937,GO:0010215,GO:0030705,GO:0040008,GO:0042127,GO:0045893
comp11999_c0_seq3_m.38078	GO:0005634,GO:0005871,GO:0055028,GO:0005524,GO:0008017,GO:0008574,GO:0043565,GO:0006351,GO:0007018,GO:0007049,GO:0009937,GO:0010215,GO:0030705,GO:0040008,GO:0042127,GO:0045893
comp11999_c0_seq3_m.38079	GO:0005634,GO:0005871,GO:0009506,GO:0055028,GO:0005524,GO:0008017,GO:0008574,GO:0043565,GO:0006351,GO:0007018,GO:0007049,GO:0009937,GO:0010215,GO:0030705,GO:0040008,GO:0042127,GO:0045893
comp11999_c0_seq3_m.38080	GO:0005634,GO:0005871,GO:0009506,GO:0055028,GO:0005524,GO:0008017,GO:0008574,GO:0043565,GO:0006351,GO:0007018,GO:0007049,GO:0009937,GO:0010215,GO:0030705,GO:0040008,GO:0042127,GO:0045893
comp119_c0_seq1_m.25	GO:0005829,GO:0016020,GO:0004838,GO:0033855,GO:0080108,GO:0001560,GO:0006559,GO:0006572,GO:0009684,GO:0010189,GO:0019761,GO:0048830
comp120001_c0_seq1_m.13386	GO:0005794
comp12000_c0_seq1_m.5848	GO:0005737,GO:0005515,GO:0006511
comp12000_c0_seq1_m.5849	GO:0005634,GO:0005737,GO:0004842,GO:0005515,GO:0006511,GO:0016567
comp12001_c0_seq1_m.5850	GO:0009535,GO:0010287
comp12001_c0_seq1_m.5851	GO:0009535,GO:0010287
comp12002_c0_seq1_m.26363	GO:0009331,GO:0009507,GO:0016020,GO:0004367,GO:0042803,GO:0051287,GO:0002028,GO:0005975,GO:0006650,GO:0006734,GO:0008654,GO:0042325,GO:0042391,GO:0046167,GO:0046168,GO:0048518,GO:0048523,GO:0055114,GO:0080090
comp12002_c0_seq2_m.26364	GO:0009331,GO:0009507,GO:0016020,GO:0004367,GO:0042803,GO:0051287,GO:0002028,GO:0005975,GO:0006650,GO:0006734,GO:0008654,GO:0042325,GO:0042391,GO:0046167,GO:0046168,GO:0048518,GO:0048523,GO:0055114,GO:0080090
comp12005_c0_seq1_m.29333	GO:0005634,GO:0003677,GO:0003700,GO:0006355,GO:0009733,GO:0009850,GO:0010050,GO:0010158,GO:0010582
comp12005_c1_seq1_m.29334	GO:0005634,GO:0003677,GO:0003700,GO:0005515,GO:0006355,GO:0009733,GO:0009850,GO:0010050,GO:0010158,GO:0010582
comp12005_c1_seq1_m.29335	GO:0005634,GO:0003677,GO:0003700,GO:0005515,GO:0006351,GO:0006355,GO:0009734,GO:0009850,GO:0010050,GO:0010158,GO:0010582
comp120062_c0_seq1_m.13387	GO:0005783,GO:0005515,GO:0031640
comp12006_c0_seq1_m.5852	GO:0005634,GO:0001190,GO:0003700,GO:0043565,GO:0006355,GO:0009651,GO:0009723,GO:0009733,GO:0009737,GO:0009739,GO:0009751,GO:0009753,GO:0010628,GO:0032922,GO:0042753,GO:0043966,GO:0046686,GO:0048573
comp12007_c0_seq1_m.5853	GO:0005802,GO:0005886,GO:0009504,GO:0009506,GO:0016021,GO:0030133,GO:0031201,GO:0000149,GO:0005484,GO:0043495,GO:0006887,GO:0006906,GO:0009737,GO:0009860,GO:0009863,GO:0009867,GO:0010119,GO:0010148,GO:0010363,GO:0043069,GO:0048278,GO:0050832,GO:0051245,GO:0072660,GO:0072661
comp12007_c0_seq1_m.5854	GO:0005802,GO:0005886,GO:0009504,GO:0009506,GO:0016021,GO:0030133,GO:0031201,GO:0000149,GO:0005484,GO:0043495,GO:0006887,GO:0006906,GO:0009737,GO:0009860,GO:0009863,GO:0009867,GO:0010119,GO:0010148,GO:0010363,GO:0043069,GO:0048278,GO:0050832,GO:0051245,GO:0072660,GO:0072661
comp12011_c0_seq1_m.5857	GO:0005794,GO:0016020,GO:0008378,GO:0006629,GO:0044249,GO:0044763,GO:1901137
comp12012_c0_seq1_m.5858	GO:0005739,GO:0005783,GO:0016021,GO:0003841,GO:0016024
comp12014_c0_seq1_m.5859	GO:0005634,GO:0005739,GO:0005829,GO:0005886,GO:0009507,GO:0048046,GO:0004602,GO:0047066,GO:0006979,GO:0009651,GO:0046686,GO:0055114,GO:0098869
comp12015_c0_seq1_m.5860	GO:0005737,GO:0043229,GO:0003729,GO:0005515,GO:0009987
comp12016_c0_seq1_m.5862	GO:0016021,GO:0031897,GO:0005515,GO:0009658,GO:0045037
comp12018_c0_seq1_m.19456	GO:0005739,GO:0005829,GO:0005886,GO:0004722,GO:0046872,GO:0006470
comp12018_c0_seq1_m.19457	GO:0005739,GO:0005829,GO:0005886,GO:0004722,GO:0046872,GO:0006470
comp12018_c0_seq3_m.19458	GO:0005739,GO:0005829,GO:0005886,GO:0004722,GO:0046872,GO:0006470
comp12018_c0_seq3_m.19459	GO:0005739,GO:0005829,GO:0005886,GO:0004722,GO:0046872,GO:0006470
comp12022_c0_seq1_m.5865	GO:0005856,GO:0005911,GO:0012505,GO:0016323,GO:0030017,GO:0042383,GO:0043231,GO:0044304,GO:0045202,GO:0005198,GO:0008092,GO:0007154,GO:0007409,GO:0015031,GO:0032507,GO:0042221,GO:0042391,GO:0043266,GO:0043270,GO:0044700,GO:0044765,GO:0046907,GO:0048193,GO:0050794,GO:0050808,GO:0051716,GO:0055065,GO:0090002,GO:2001257
comp12023_c0_seq1_m.5866	GO:0005634,GO:0005829,GO:0005886,GO:0000828,GO:0000829,GO:0003682,GO:0003700,GO:0033857,GO:0043565,GO:0043621,GO:0051019,GO:0006020,GO:0006355,GO:0007231,GO:0008272,GO:0009294,GO:0009652,GO:0009817,GO:0009861,GO:0009970,GO:0032958,GO:0045596,GO:0051170
comp12023_c0_seq1_m.5867	GO:0005634,GO:0005829,GO:0005886,GO:0000828,GO:0000829,GO:0003682,GO:0003700,GO:0003993,GO:0033857,GO:0043565,GO:0043621,GO:0051019,GO:0006020,GO:0006351,GO:0006355,GO:0007231,GO:0008272,GO:0009294,GO:0009652,GO:0009817,GO:0009861,GO:0009970,GO:0032958,GO:0045596,GO:0051170
comp12025_c0_seq1_m.21395	GO:0009507,GO:0050403,GO:0050502,GO:0080043,GO:0080044,GO:0080046,GO:0010224,GO:0016131,GO:0051555,GO:0052696
comp12025_c0_seq1_m.21396	GO:0009507,GO:0050403,GO:0050502,GO:0080043,GO:0080044,GO:0080046,GO:0016131,GO:0051555,GO:0052696
comp12025_c0_seq1_m.21397	GO:0009507,GO:0050403,GO:0050502,GO:0080043,GO:0080044,GO:0080046,GO:0009636,GO:0010224,GO:0016131,GO:0051555,GO:0052696
comp12025_c0_seq2_m.21398	GO:0009507,GO:0016021,GO:0050403,GO:0050502,GO:0080043,GO:0080044,GO:0080046,GO:0009636,GO:0010224,GO:0016131,GO:0051555,GO:0052696
comp12027_c0_seq1_m.23556	GO:0005634,GO:0005741,GO:0008479,GO:0042803,GO:0046982,GO:0006400,GO:0008616
comp12027_c0_seq1_m.23557	GO:0005634,GO:0005741,GO:0008479,GO:0042803,GO:0046982,GO:0006400,GO:0008616
comp12028_c1_seq1_m.30590	GO:0005737,GO:0004124,GO:0030170,GO:0047458,GO:0050017,GO:0050234,GO:0050461,GO:0006535
comp12028_c1_seq1_m.30591	GO:0005739,GO:0009509,GO:0009570,GO:0004124,GO:0005515,GO:0005524,GO:0008270,GO:0030170,GO:0047458,GO:0050234,GO:0050461,GO:0006535,GO:0009567,GO:0009860
comp12029_c0_seq1_m.33160	GO:0005634,GO:0005515,GO:0043565,GO:0009555,GO:0045893
comp1202_c0_seq1_m.315	GO:0005634,GO:0005829,GO:0005886,GO:0004722,GO:0005515,GO:0009409,GO:0009414,GO:0009738,GO:0009788,GO:0009939,GO:0010030,GO:0010119,GO:0048838,GO:1902039
comp1202_c0_seq1_m.316	GO:0005634,GO:0008287,GO:0004722,GO:0005509,GO:0019901,GO:0006470,GO:0009408,GO:0009409,GO:0009737,GO:0009788,GO:0010119
comp12030_c0_seq1_m.5870	GO:0005615,GO:0005886,GO:0042995,GO:0043226,GO:0032504,GO:0044763,GO:0050794
comp12031_c0_seq1_m.17593	GO:0005634,GO:0003677,GO:0003700,GO:0010313,GO:0042802,GO:0046983,GO:0006351,GO:0006355,GO:0006783,GO:0007623,GO:0009409,GO:0009641,GO:0009740,GO:0009959,GO:0010100,GO:0010154,GO:0010161,GO:0010187,GO:0015995,GO:0048440,GO:0080113
comp12031_c0_seq1_m.17594	GO:0005515,GO:0010017,GO:0080090
comp12031_c0_seq2_m.17595	GO:0005634,GO:0003677,GO:0003700,GO:0010313,GO:0042802,GO:0046983,GO:0006351,GO:0006355,GO:0006783,GO:0007623,GO:0009409,GO:0009641,GO:0009740,GO:0009959,GO:0010100,GO:0010154,GO:0010161,GO:0010187,GO:0015995,GO:0048440,GO:0080113
comp12031_c0_seq2_m.17596	GO:0005515,GO:0010017,GO:0080090
comp12032_c0_seq1_m.5871	GO:0005774,GO:0005783,GO:0005794,GO:0009507,GO:0044425,GO:0005515,GO:0016192,GO:0046739
comp12033_c0_seq1_m.17700	GO:0016123
comp12033_c0_seq1_m.17701	GO:0005634,GO:0016123
comp12033_c0_seq3_m.17702	GO:0005634,GO:0016123
