an_hu	an_hu_dn	an_hu_ds	an_hu_dnds
Mannua_Huetti.3236.nuc	0.0144	0.1214	0.118616144975288
Mannua_Huetti.3237.nuc	0.0105	0.1012	0.103754940711462
Mannua_Huetti.3239.nuc	-0.0000	0.0164	0
Mannua_Huetti.324.nuc	0.0471	0.1496	0.314839572192513
Mannua_Huetti.3242.nuc	0.0091	0.1550	0.0587096774193548
Mannua_Huetti.3243.nuc	0.0067	0.0759	0.0882740447957839
Mannua_Huetti.3244.nuc	0.0137	0.0768	0.178385416666667
Mannua_Huetti.3246.nuc	0.0255	0.0583	0.437392795883362
Mannua_Huetti.3247.nuc	0.0170	0.1074	0.15828677839851
Mannua_Huetti.3248.nuc	0.0267	0.1469	0.181756296800545
Mannua_Huetti.3249.nuc	0.0016	0.0737	0.0217096336499322
Mannua_Huetti.325.nuc	0.0095	0.0879	0.108077360637088
Mannua_Huetti.3250.nuc	0.0051	0.1685	0.0302670623145401
Mannua_Huetti.3251.nuc	0.0282	0.2030	0.138916256157635
Mannua_Huetti.3252.nuc	0.0095	0.1823	0.052111903455842
Mannua_Huetti.3253.nuc	0.0108	0.1315	0.0821292775665399
Mannua_Huetti.3254.nuc	0.0173	0.1422	0.121659634317862
Mannua_Huetti.3255.nuc	0.0083	0.0356	0.23314606741573
Mannua_Huetti.3256.nuc	0.0079	0.0724	0.109116022099448
Mannua_Huetti.3257.nuc	0.0239	0.0690	0.346376811594203
Mannua_Huetti.3259.nuc	0.0229	0.0473	0.484143763213531
Mannua_Huetti.326.nuc	0.0140	0.1071	0.130718954248366
Mannua_Huetti.3260.nuc	0.0251	0.2003	0.125312031952072
Mannua_Huetti.3261.nuc	0.0317	0.1260	0.251587301587302
Mannua_Huetti.3262.nuc	0.0080	0.0764	0.104712041884817
Mannua_Huetti.3263.nuc	0.0348	0.1103	0.315503173164098
Mannua_Huetti.3264.nuc	0.0163	0.0702	0.232193732193732
Mannua_Huetti.3265.nuc	0.0784	0.1724	0.454756380510441
Mannua_Huetti.3266.nuc	0.0014	0.0882	0.0158730158730159
Mannua_Huetti.3267.nuc	0.0122	0.0602	0.20265780730897
Mannua_Huetti.3269.nuc	0.0332	0.1338	0.24813153961136
Mannua_Huetti.327.nuc	0.0162	0.2599	0.0623316660253944
Mannua_Huetti.3272.nuc	0.0264	0.0869	0.30379746835443
Mannua_Huetti.3273.nuc	0.0102	0.2057	0.0495867768595041
Mannua_Huetti.3274.nuc	0.0131	0.0848	0.154481132075472
Mannua_Huetti.3275.nuc	0.0055	0.0756	0.0727513227513227
Mannua_Huetti.3276.nuc	0.0258	0.0803	0.321295143212951
Mannua_Huetti.3277.nuc	0.0082	0.1628	0.0503685503685504
Mannua_Huetti.3278.nuc	0.0028	0.0391	0.0716112531969309
Mannua_Huetti.3279.nuc	0.0027	0.3920	0.00688775510204082
Mannua_Huetti.328.nuc	0.0178	0.1332	0.133633633633634
Mannua_Huetti.3280.nuc	0.0109	0.0801	0.136079900124844
Mannua_Huetti.3282.nuc	0.0224	0.1120	0.2
Mannua_Huetti.3283.nuc	0.0046	0.2046	0.0224828934506354
Mannua_Huetti.3284.nuc	-0.0000	0.0593	0
Mannua_Huetti.3286.nuc	0.0237	0.1280	0.18515625
Mannua_Huetti.3287.nuc	0.0310	0.0930	0.333333333333333
Mannua_Huetti.3288.nuc	0.0066	0.1344	0.0491071428571429
Mannua_Huetti.3289.nuc	0.0082	0.1350	0.0607407407407407
Mannua_Huetti.329.nuc	0.0147	0.1396	0.105300859598854
Mannua_Huetti.3290.nuc	-0.0000	0.0842	0
Mannua_Huetti.3291.nuc	0.0147	0.0803	0.183063511830635
Mannua_Huetti.3292.nuc	0.0101	0.1226	0.0823817292006525
Mannua_Huetti.3293.nuc	0.0068	0.1327	0.0512434061793519
Mannua_Huetti.3295.nuc	0.0172	0.1044	0.164750957854406
Mannua_Huetti.3296.nuc	0.0049	0.1233	0.0397404703974047
Mannua_Huetti.3297.nuc	0.0024	0.1372	0.0174927113702624
Mannua_Huetti.3299.nuc	0.0137	0.0460	0.297826086956522
Mannua_Huetti.33.nuc	0.0118	0.1426	0.0827489481065919
Mannua_Huetti.330.nuc	0.0074	0.1400	0.0528571428571429
Mannua_Huetti.3300.nuc	0.0275	0.0411	0.669099756690998
Mannua_Huetti.3302.nuc	0.0290	0.0940	0.308510638297872
Mannua_Huetti.3303.nuc	0.0092	0.1431	0.0642907058001398
Mannua_Huetti.3304.nuc	0.0186	0.0550	0.338181818181818
Mannua_Huetti.3305.nuc	0.0111	0.1266	0.0876777251184834
Mannua_Huetti.3306.nuc	0.0206	0.0697	0.295552367288379
Mannua_Huetti.3307.nuc	0.0122	0.0389	0.313624678663239
Mannua_Huetti.3309.nuc	0.0474	0.1945	0.243701799485861
Mannua_Huetti.3312.nuc	0.0221	0.1586	0.139344262295082
Mannua_Huetti.3313.nuc	0.0244	0.1341	0.181953765846383
Mannua_Huetti.3314.nuc	0.0218	0.0680	0.320588235294118
Mannua_Huetti.3315.nuc	0.0032	0.1639	0.0195241000610128
Mannua_Huetti.3316.nuc	0.0501	0.1780	0.281460674157303
Mannua_Huetti.3317.nuc	0.0028	0.0589	0.0475382003395586
Mannua_Huetti.3318.nuc	0.0213	0.1684	0.126484560570071
Mannua_Huetti.3319.nuc	0.0043	0.0947	0.0454065469904963
Mannua_Huetti.3320.nuc	0.0079	0.1024	0.0771484375
Mannua_Huetti.3322.nuc	0.0126	0.2453	0.0513656746840603
Mannua_Huetti.3323.nuc	0.0113	0.0856	0.132009345794393
Mannua_Huetti.3325.nuc	0.0119	0.1577	0.0754597336715282
Mannua_Huetti.3326.nuc	0.0098	0.1505	0.0651162790697674
Mannua_Huetti.3327.nuc	0.0030	0.0690	0.0434782608695652
Mannua_Huetti.3328.nuc	0.0086	0.0672	0.12797619047619
Mannua_Huetti.3329.nuc	0.0177	0.1043	0.169702780441035
Mannua_Huetti.3330.nuc	-0.0000	0.0141	0
Mannua_Huetti.3331.nuc	0.0399	0.0762	0.523622047244094
Mannua_Huetti.3335.nuc	0.0039	0.0846	0.0460992907801418
Mannua_Huetti.3336.nuc	0.0379	0.0891	0.425364758698092
Mannua_Huetti.3338.nuc	0.0019	0.0942	0.0201698513800425
Mannua_Huetti.3339.nuc	0.0014	0.0117	0.11965811965812
Mannua_Huetti.334.nuc	0.0132	0.0343	0.384839650145773
Mannua_Huetti.3340.nuc	0.0219	0.1704	0.128521126760563
Mannua_Huetti.3341.nuc	0.0185	0.2025	0.091358024691358
Mannua_Huetti.3342.nuc	0.0290	0.2469	0.117456460105306
Mannua_Huetti.3343.nuc	0.0099	0.0544	0.181985294117647
Mannua_Huetti.3344.nuc	0.0210	0.0972	0.216049382716049
Mannua_Huetti.3345.nuc	0.0325	0.1381	0.235336712527154
Mannua_Huetti.3346.nuc	0.0132	0.0825	0.16
Mannua_Huetti.3347.nuc	0.0165	0.0644	0.256211180124224
Mannua_Huetti.3348.nuc	0.0087	0.1850	0.047027027027027
Mannua_Huetti.335.nuc	0.0183	0.1366	0.133967789165447
Mannua_Huetti.3351.nuc	0.0095	0.1445	0.0657439446366782
Mannua_Huetti.3352.nuc	0.0226	0.1726	0.130938586326767
Mannua_Huetti.3353.nuc	0.0213	0.0969	0.219814241486068
Mannua_Huetti.3354.nuc	0.0072	0.1012	0.0711462450592885
Mannua_Huetti.3355.nuc	0.0255	0.1221	0.208845208845209
Mannua_Huetti.3356.nuc	0.0160	0.0867	0.184544405997693
Mannua_Huetti.3357.nuc	0.0025	0.0684	0.0365497076023392
Mannua_Huetti.336.nuc	0.0217	0.1468	0.147820163487738
Mannua_Huetti.3360.nuc	0.0045	0.0641	0.0702028081123245
Mannua_Huetti.3363.nuc	0.0062	0.0435	0.142528735632184
Mannua_Huetti.3365.nuc	0.0016	0.0547	0.0292504570383912
Mannua_Huetti.3367.nuc	0.0402	0.1740	0.231034482758621
Mannua_Huetti.3368.nuc	0.0075	0.1254	0.0598086124401914
Mannua_Huetti.3369.nuc	0.0229	0.0665	0.344360902255639
Mannua_Huetti.337.nuc	0.0213	0.0753	0.282868525896414
Mannua_Huetti.3370.nuc	0.0494	0.1530	0.322875816993464
Mannua_Huetti.3371.nuc	0.0363	0.1980	0.183333333333333
Mannua_Huetti.3372.nuc	0.0099	0.1417	0.0698659139026112
Mannua_Huetti.3373.nuc	0.0108	0.0568	0.190140845070423
Mannua_Huetti.3374.nuc	0.0236	0.0736	0.320652173913043
Mannua_Huetti.3377.nuc	0.0142	0.1075	0.132093023255814
Mannua_Huetti.3378.nuc	0.0043	0.1149	0.0374238468233246
Mannua_Huetti.3379.nuc	0.0371	0.1775	0.209014084507042
Mannua_Huetti.338.nuc	0.0153	0.1086	0.140883977900552
Mannua_Huetti.3380.nuc	0.0136	0.1380	0.0985507246376812
Mannua_Huetti.3381.nuc	0.0056	0.1091	0.0513290559120073
Mannua_Huetti.3382.nuc	0.0035	0.1059	0.0330500472143532
Mannua_Huetti.3383.nuc	0.0218	0.1490	0.146308724832215
Mannua_Huetti.3386.nuc	0.0056	0.0270	0.207407407407407
Mannua_Huetti.3387.nuc	0.0090	0.0800	0.1125
Mannua_Huetti.3388.nuc	0.0018	0.0429	0.041958041958042
Mannua_Huetti.3389.nuc	0.0078	0.0666	0.117117117117117
Mannua_Huetti.339.nuc	0.0313	0.1448	0.216160220994475
Mannua_Huetti.3390.nuc	0.0106	0.0798	0.132832080200501
Mannua_Huetti.3392.nuc	0.0042	0.0979	0.0429009193054137
Mannua_Huetti.3393.nuc	0.0078	0.1072	0.0727611940298507
Mannua_Huetti.3394.nuc	0.0286	0.1112	0.257194244604317
Mannua_Huetti.3395.nuc	0.0567	0.0522	1.08620689655172
Mannua_Huetti.3396.nuc	0.0136	0.0588	0.231292517006803
Mannua_Huetti.3397.nuc	0.0338	0.0990	0.341414141414141
Mannua_Huetti.3398.nuc	0.0339	0.0968	0.350206611570248
Mannua_Huetti.3399.nuc	0.0174	0.1677	0.103756708407871
Mannua_Huetti.34.nuc	0.0205	0.1066	0.192307692307692
Mannua_Huetti.3401.nuc	0.0071	0.0867	0.0818915801614764
Mannua_Huetti.3402.nuc	0.0241	0.0788	0.305837563451777
Mannua_Huetti.3403.nuc	0.0070	0.1293	0.0541376643464811
Mannua_Huetti.3404.nuc	0.0089	0.0342	0.260233918128655
Mannua_Huetti.3406.nuc	-0.0000	0.0751	0
Mannua_Huetti.3407.nuc	0.0005	0.0644	0.0077639751552795
Mannua_Huetti.341.nuc	0.0143	0.0525	0.272380952380952
Mannua_Huetti.3410.nuc	0.0149	0.0936	0.159188034188034
Mannua_Huetti.3411.nuc	0.0012	0.0386	0.0310880829015544
Mannua_Huetti.3412.nuc	0.0093	0.0883	0.105322763306908
Mannua_Huetti.3413.nuc	0.0020	0.1488	0.0134408602150538
Mannua_Huetti.3414.nuc	0.0053	0.0492	0.107723577235772
Mannua_Huetti.3415.nuc	0.0046	0.1275	0.036078431372549
Mannua_Huetti.3416.nuc	0.0088	0.0203	0.433497536945813
Mannua_Huetti.3418.nuc	0.0178	0.0949	0.187565858798736
Mannua_Huetti.342.nuc	0.0100	0.0639	0.156494522691706
Mannua_Huetti.3420.nuc	0.0160	0.1227	0.13039934800326
Mannua_Huetti.3421.nuc	0.0122	0.0453	0.269315673289183
Mannua_Huetti.3422.nuc	0.0156	0.1796	0.0868596881959911
Mannua_Huetti.3423.nuc	0.0123	0.1205	0.10207468879668
Mannua_Huetti.3424.nuc	0.0169	0.1254	0.134768740031898
Mannua_Huetti.3425.nuc	0.0171	0.0971	0.17610710607621
Mannua_Huetti.3426.nuc	0.0095	0.0891	0.10662177328844
Mannua_Huetti.3427.nuc	0.0017	0.0904	0.0188053097345133
Mannua_Huetti.3428.nuc	0.0080	0.1404	0.056980056980057
Mannua_Huetti.3429.nuc	0.0029	0.1193	0.0243084660519698
Mannua_Huetti.343.nuc	0.0024	0.1020	0.0235294117647059
Mannua_Huetti.3430.nuc	0.0235	0.0568	0.413732394366197
Mannua_Huetti.3431.nuc	0.0050	0.0591	0.0846023688663283
Mannua_Huetti.3432.nuc	0.0340	0.1129	0.301151461470328
Mannua_Huetti.3433.nuc	0.0309	0.0726	0.425619834710744
Mannua_Huetti.3435.nuc	0.0376	0.1391	0.270309130122214
Mannua_Huetti.3436.nuc	0.0042	0.1774	0.0236753100338219
Mannua_Huetti.3438.nuc	0.0224	0.1421	0.157635467980296
Mannua_Huetti.3439.nuc	0.0290	0.1504	0.19281914893617
Mannua_Huetti.344.nuc	0.0300	0.1271	0.2360346184107
Mannua_Huetti.3440.nuc	0.0080	0.0967	0.0827300930713547
Mannua_Huetti.3441.nuc	0.0169	0.1001	0.168831168831169
Mannua_Huetti.3442.nuc	0.0165	0.2555	0.0645792563600783
Mannua_Huetti.3443.nuc	0.0154	0.0552	0.278985507246377
Mannua_Huetti.3444.nuc	0.0234	0.1070	0.218691588785047
Mannua_Huetti.3445.nuc	0.0143	0.1384	0.103323699421965
Mannua_Huetti.3447.nuc	0.0172	0.0696	0.247126436781609
Mannua_Huetti.3448.nuc	0.0180	0.1292	0.139318885448916
Mannua_Huetti.3449.nuc	0.0243	0.1512	0.160714285714286
Mannua_Huetti.345.nuc	0.0071	0.1078	0.0658627087198516
Mannua_Huetti.3452.nuc	0.0092	0.0633	0.145339652448657
Mannua_Huetti.3453.nuc	0.0130	0.1565	0.0830670926517572
Mannua_Huetti.3454.nuc	0.0038	0.0966	0.0393374741200828
Mannua_Huetti.3455.nuc	0.0040	0.0752	0.0531914893617021
Mannua_Huetti.3456.nuc	0.0046	0.0298	0.154362416107383
Mannua_Huetti.3458.nuc	0.0051	0.0744	0.0685483870967742
Mannua_Huetti.3461.nuc	0.0171	0.1423	0.120168657765285
Mannua_Huetti.3462.nuc	0.0222	0.0682	0.325513196480938
Mannua_Huetti.3464.nuc	0.0189	0.0930	0.203225806451613
Mannua_Huetti.3465.nuc	0.0250	0.0853	0.293083235638921
Mannua_Huetti.3466.nuc	0.0113	0.1512	0.0747354497354497
Mannua_Huetti.3467.nuc	0.0327	0.0836	0.391148325358852
Mannua_Huetti.3468.nuc	0.0060	0.0317	0.189274447949527
Mannua_Huetti.347.nuc	0.0076	0.1222	0.0621931260229133
Mannua_Huetti.3470.nuc	0.0029	0.0695	0.041726618705036
Mannua_Huetti.3471.nuc	0.0203	0.1815	0.111845730027548
Mannua_Huetti.3472.nuc	0.0100	0.0706	0.141643059490085
Mannua_Huetti.3473.nuc	0.0120	0.1096	0.109489051094891
Mannua_Huetti.3475.nuc	-0.0000	0.0639	0
Mannua_Huetti.3476.nuc	0.0021	0.0825	0.0254545454545455
Mannua_Huetti.3477.nuc	-0.0000	0.4707	0
Mannua_Huetti.3478.nuc	0.0051	0.0809	0.0630407911001236
Mannua_Huetti.3479.nuc	0.0414	0.1051	0.393910561370124
Mannua_Huetti.348.nuc	0.0033	0.0927	0.0355987055016181
Mannua_Huetti.3480.nuc	0.0101	0.0509	0.198428290766208
Mannua_Huetti.3481.nuc	0.0138	0.0678	0.20353982300885
Mannua_Huetti.3482.nuc	0.0300	0.0855	0.350877192982456
Mannua_Huetti.3484.nuc	0.0007	0.0219	0.0319634703196347
Mannua_Huetti.3485.nuc	0.0036	0.0805	0.0447204968944099
Mannua_Huetti.3486.nuc	0.0118	0.1222	0.0965630114566285
Mannua_Huetti.3487.nuc	-0.0000	0.0739	0
Mannua_Huetti.3489.nuc	0.0095	0.0879	0.108077360637088
Mannua_Huetti.349.nuc	0.0093	0.0971	0.0957775489186406
Mannua_Huetti.3490.nuc	0.0043	0.0494	0.0870445344129555
Mannua_Huetti.3491.nuc	0.0168	0.1951	0.0861096873398257
Mannua_Huetti.3493.nuc	0.0047	0.0582	0.0807560137457045
Mannua_Huetti.3495.nuc	0.0288	0.2009	0.143354902936784
Mannua_Huetti.3496.nuc	0.0083	0.1029	0.0806608357628766
Mannua_Huetti.3497.nuc	0.0009	0.0595	0.0151260504201681
Mannua_Huetti.3499.nuc	-0.0000	0.0837	0
Mannua_Huetti.35.nuc	0.0047	0.0638	0.0736677115987461
Mannua_Huetti.350.nuc	0.0050	0.1297	0.038550501156515
Mannua_Huetti.3501.nuc	0.0055	0.0506	0.108695652173913
Mannua_Huetti.3502.nuc	0.0269	0.0865	0.310982658959538
Mannua_Huetti.3503.nuc	0.0154	0.0762	0.202099737532808
Mannua_Huetti.3504.nuc	0.0536	0.2275	0.235604395604396
Mannua_Huetti.3505.nuc	-0.0000	0.1847	0
Mannua_Huetti.3507.nuc	0.0037	0.0683	0.0541727672035139
Mannua_Huetti.3508.nuc	0.0106	0.1242	0.0853462157809984
Mannua_Huetti.3509.nuc	0.0166	0.1153	0.143972246313964
Mannua_Huetti.351.nuc	0.0022	0.0631	0.03486529318542
Mannua_Huetti.3510.nuc	0.0261	0.1210	0.215702479338843
Mannua_Huetti.3512.nuc	0.0167	0.0647	0.258114374034003
Mannua_Huetti.3513.nuc	0.0069	0.0659	0.104704097116844
Mannua_Huetti.3514.nuc	0.0315	0.1244	0.253215434083601
Mannua_Huetti.3515.nuc	0.0200	0.2394	0.0835421888053467
Mannua_Huetti.3518.nuc	0.0026	0.0870	0.0298850574712644
Mannua_Huetti.3519.nuc	0.0021	0.0690	0.0304347826086956
Mannua_Huetti.352.nuc	0.0172	0.1079	0.159406858202039
Mannua_Huetti.3520.nuc	0.0114	0.0638	0.178683385579937
Mannua_Huetti.3522.nuc	0.0139	0.1079	0.128822984244671
Mannua_Huetti.3523.nuc	0.0060	0.0935	0.0641711229946524
Mannua_Huetti.3525.nuc	0.2540	1.5439	0.164518427359285
Mannua_Huetti.3526.nuc	0.0103	0.0522	0.197318007662835
Mannua_Huetti.3527.nuc	0.0045	0.1532	0.0293733681462141
Mannua_Huetti.3529.nuc	0.0042	0.2121	0.0198019801980198
Mannua_Huetti.353.nuc	0.0017	0.0434	0.0391705069124424
Mannua_Huetti.3530.nuc	0.0254	0.0880	0.288636363636364
Mannua_Huetti.3531.nuc	0.0071	0.1064	0.0667293233082707
Mannua_Huetti.3532.nuc	0.0342	0.0858	0.398601398601399
Mannua_Huetti.3534.nuc	0.0460	0.1319	0.348749052312358
Mannua_Huetti.3535.nuc	0.0176	0.0529	0.332703213610586
Mannua_Huetti.3536.nuc	0.0234	0.1928	0.121369294605809
Mannua_Huetti.3537.nuc	0.0104	0.0560	0.185714285714286
Mannua_Huetti.3538.nuc	0.0897	0.3422	0.262127410870836
Mannua_Huetti.3539.nuc	0.0086	0.1272	0.0676100628930818
Mannua_Huetti.3540.nuc	0.0017	0.0513	0.0331384015594542
Mannua_Huetti.3541.nuc	0.0040	0.0447	0.0894854586129754
Mannua_Huetti.3542.nuc	0.0061	0.0669	0.0911808669656203
Mannua_Huetti.3543.nuc	0.0155	0.1528	0.101439790575916
Mannua_Huetti.3544.nuc	0.0094	0.0857	0.109684947491249
Mannua_Huetti.3545.nuc	0.0212	0.1079	0.196478220574606
Mannua_Huetti.3546.nuc	0.0166	0.0745	0.222818791946309
Mannua_Huetti.3547.nuc	0.0091	0.1241	0.0733279613215149
Mannua_Huetti.3548.nuc	0.0151	0.0742	0.203504043126685
Mannua_Huetti.3549.nuc	0.0100	0.2192	0.0456204379562044
Mannua_Huetti.355.nuc	0.0112	0.0742	0.150943396226415
Mannua_Huetti.3550.nuc	0.0363	0.1978	0.183518705763397
Mannua_Huetti.3551.nuc	0.0424	0.0521	0.813819577735125
Mannua_Huetti.3552.nuc	0.0071	0.1065	0.0666666666666667
Mannua_Huetti.3553.nuc	0.0010	0.0685	0.0145985401459854
Mannua_Huetti.3554.nuc	0.0048	0.1308	0.036697247706422
Mannua_Huetti.3555.nuc	0.0107	0.0653	0.16385911179173
Mannua_Huetti.3557.nuc	0.0074	0.1085	0.0682027649769585
Mannua_Huetti.3558.nuc	0.0444	0.1427	0.31114225648213
Mannua_Huetti.3559.nuc	0.0079	0.1083	0.0729455216989843
Mannua_Huetti.356.nuc	0.0160	0.1353	0.118255728011826
Mannua_Huetti.3562.nuc	0.0302	0.0644	0.468944099378882
Mannua_Huetti.3563.nuc	0.0076	0.0533	0.142589118198874
Mannua_Huetti.3564.nuc	0.0074	0.1171	0.0631938514090521
Mannua_Huetti.3565.nuc	0.0143	0.0767	0.186440677966102
Mannua_Huetti.3566.nuc	0.0250	0.1017	0.245821042281219
Mannua_Huetti.3567.nuc	0.0346	0.1197	0.2890559732665
Mannua_Huetti.3568.nuc	0.0121	0.1185	0.10210970464135
Mannua_Huetti.357.nuc	0.0042	0.0598	0.0702341137123746
Mannua_Huetti.3571.nuc	0.0183	0.1620	0.112962962962963
Mannua_Huetti.3572.nuc	0.0033	0.0375	0.088
Mannua_Huetti.3574.nuc	0.0388	0.1285	0.301945525291829
Mannua_Huetti.3576.nuc	0.0353	0.1838	0.192056583242655
Mannua_Huetti.3577.nuc	0.0173	0.0691	0.250361794500724
Mannua_Huetti.3578.nuc	0.0277	0.1565	0.176996805111821
Mannua_Huetti.358.nuc	0.0329	0.0987	0.333333333333333
Mannua_Huetti.3581.nuc	0.0281	0.1754	0.160205245153934
Mannua_Huetti.3582.nuc	0.0487	0.2681	0.181648638567699
Mannua_Huetti.3583.nuc	0.0088	0.1126	0.0781527531083481
Mannua_Huetti.3584.nuc	0.0100	0.0923	0.108342361863489
Mannua_Huetti.3586.nuc	0.0359	0.1195	0.300418410041841
Mannua_Huetti.3587.nuc	0.0234	0.1939	0.120680763280041
Mannua_Huetti.3589.nuc	0.0089	0.1467	0.0606680299931834
Mannua_Huetti.359.nuc	0.0185	0.1425	0.129824561403509
Mannua_Huetti.3590.nuc	0.0332	0.2477	0.13403310456197
Mannua_Huetti.3591.nuc	0.0287	0.1330	0.215789473684211
Mannua_Huetti.3592.nuc	0.0158	0.1367	0.115581565471836
Mannua_Huetti.3596.nuc	0.0190	0.1157	0.164217804667243
Mannua_Huetti.3597.nuc	0.0055	0.0968	0.0568181818181818
Mannua_Huetti.3598.nuc	0.0035	0.1084	0.0322878228782288
Mannua_Huetti.360.nuc	0.0167	0.2546	0.0655930871956009
Mannua_Huetti.3600.nuc	0.0029	0.0679	0.0427098674521355
Mannua_Huetti.3601.nuc	0.0176	0.1793	0.098159509202454
Mannua_Huetti.3602.nuc	0.0040	0.1713	0.0233508464681845
Mannua_Huetti.3603.nuc	0.0144	0.1068	0.134831460674157
Mannua_Huetti.3604.nuc	-0.0000	0.1056	0
Mannua_Huetti.3605.nuc	0.0081	0.1771	0.0457368718238283
Mannua_Huetti.3606.nuc	0.0103	0.0643	0.160186625194401
Mannua_Huetti.3607.nuc	0.0182	0.0381	0.477690288713911
Mannua_Huetti.3608.nuc	0.0127	0.1701	0.0746619635508524
Mannua_Huetti.3609.nuc	0.0306	0.0720	0.425
Mannua_Huetti.361.nuc	0.0024	0.1325	0.0181132075471698
Mannua_Huetti.3610.nuc	0.0106	0.1052	0.100760456273764
Mannua_Huetti.3611.nuc	0.0118	0.0672	0.175595238095238
Mannua_Huetti.3612.nuc	0.0101	0.1145	0.0882096069868996
Mannua_Huetti.3613.nuc	0.0049	0.1059	0.0462700661000944
Mannua_Huetti.3614.nuc	0.0075	0.0995	0.0753768844221105
Mannua_Huetti.3615.nuc	0.0070	0.0743	0.0942126514131898
Mannua_Huetti.3616.nuc	0.0129	0.1744	0.0739678899082569
Mannua_Huetti.3618.nuc	0.0139	0.1198	0.116026711185309
Mannua_Huetti.3619.nuc	0.0073	0.1285	0.0568093385214008
Mannua_Huetti.362.nuc	0.0100	0.1559	0.064143681847338
Mannua_Huetti.3620.nuc	0.0209	0.1430	0.146153846153846
Mannua_Huetti.3623.nuc	0.0124	0.0806	0.153846153846154
Mannua_Huetti.3625.nuc	0.0135	0.0636	0.212264150943396
Mannua_Huetti.3626.nuc	0.0284	0.0989	0.287158746208291
Mannua_Huetti.3629.nuc	0.0206	0.0766	0.268929503916449
Mannua_Huetti.3631.nuc	0.0167	0.1117	0.149507609668756
Mannua_Huetti.3634.nuc	0.0387	0.1727	0.224088013896931
Mannua_Huetti.3635.nuc	0.0207	0.1780	0.116292134831461
Mannua_Huetti.3636.nuc	0.0057	0.1300	0.0438461538461538
Mannua_Huetti.3638.nuc	0.0304	0.1417	0.21453775582216
Mannua_Huetti.3639.nuc	0.0028	0.0335	0.0835820895522388
Mannua_Huetti.364.nuc	0.0144	0.0440	0.327272727272727
Mannua_Huetti.3641.nuc	0.0022	0.1079	0.020389249304912
Mannua_Huetti.3642.nuc	0.0059	0.0713	0.0827489481065919
Mannua_Huetti.3643.nuc	0.0063	0.1037	0.0607521697203472
Mannua_Huetti.3644.nuc	0.0076	0.0541	0.140480591497227
Mannua_Huetti.3645.nuc	0.0192	0.1392	0.137931034482759
Mannua_Huetti.3646.nuc	0.0010	0.0389	0.025706940874036
Mannua_Huetti.3647.nuc	0.0198	0.0982	0.20162932790224
Mannua_Huetti.3648.nuc	0.0213	0.2401	0.0887130362349021
Mannua_Huetti.3649.nuc	0.0068	0.0686	0.0991253644314869
Mannua_Huetti.3650.nuc	0.0052	0.0900	0.0577777777777778
Mannua_Huetti.3652.nuc	0.0278	0.1094	0.254113345521024
Mannua_Huetti.3653.nuc	0.0018	0.1133	0.0158870255957635
Mannua_Huetti.3654.nuc	0.0053	0.1345	0.0394052044609665
Mannua_Huetti.3655.nuc	0.0034	0.0629	0.0540540540540541
Mannua_Huetti.3657.nuc	0.0037	0.0928	0.0398706896551724
Mannua_Huetti.3658.nuc	0.0106	0.0210	0.504761904761905
Mannua_Huetti.3659.nuc	0.0040	0.0856	0.0467289719626168
Mannua_Huetti.366.nuc	0.0130	0.1195	0.108786610878661
Mannua_Huetti.3660.nuc	0.0233	0.1648	0.141383495145631
Mannua_Huetti.3661.nuc	0.0223	0.1596	0.139724310776942
Mannua_Huetti.3662.nuc	0.0041	0.0585	0.0700854700854701
Mannua_Huetti.3663.nuc	0.0070	0.1047	0.0668576886341929
Mannua_Huetti.3665.nuc	0.0097	0.0427	0.227166276346604
Mannua_Huetti.3666.nuc	0.0317	0.1313	0.241431835491241
Mannua_Huetti.3667.nuc	0.0067	0.1524	0.0439632545931758
Mannua_Huetti.3668.nuc	0.0123	0.0649	0.189522342064715
Mannua_Huetti.3669.nuc	0.0176	0.0946	0.186046511627907
Mannua_Huetti.367.nuc	0.0100	0.0615	0.16260162601626
Mannua_Huetti.3670.nuc	0.0076	0.1228	0.0618892508143322
Mannua_Huetti.3671.nuc	0.0013	0.1251	0.0103916866506795
Mannua_Huetti.3672.nuc	0.0109	0.1288	0.0846273291925466
Mannua_Huetti.3673.nuc	0.0137	0.0888	0.154279279279279
Mannua_Huetti.3675.nuc	0.0010	0.0687	0.0145560407569141
Mannua_Huetti.3676.nuc	0.0154	0.0613	0.251223491027732
Mannua_Huetti.3677.nuc	0.0255	0.0989	0.25783619817998
Mannua_Huetti.3678.nuc	0.0009	0.0538	0.016728624535316
Mannua_Huetti.3680.nuc	0.0019	0.1470	0.0129251700680272
Mannua_Huetti.3681.nuc	0.0020	0.0664	0.0301204819277108
Mannua_Huetti.3682.nuc	0.0103	0.0804	0.128109452736318
Mannua_Huetti.3683.nuc	0.0232	0.2230	0.104035874439462
Mannua_Huetti.3684.nuc	0.0301	0.1586	0.189785624211854
Mannua_Huetti.3685.nuc	0.0131	0.1082	0.121072088724584
Mannua_Huetti.3686.nuc	0.0043	0.0838	0.0513126491646778
Mannua_Huetti.3688.nuc	0.0096	0.1430	0.0671328671328671
Mannua_Huetti.3689.nuc	0.0056	0.0400	0.14
Mannua_Huetti.3690.nuc	0.0081	0.0932	0.0869098712446352
Mannua_Huetti.3691.nuc	0.0170	0.1492	0.113941018766756
Mannua_Huetti.3692.nuc	0.0491	0.1351	0.363434492968172
