an_ric	an_ric_dn	an_ric_ds	an_ric_dnds
Mannua_Ricinus.3546.nuc	0.0678	0.4404	0.153950953678474
Mannua_Ricinus.3548.nuc	0.0439	0.2428	0.180807248764415
Mannua_Ricinus.355.nuc	0.1846	0.6920	0.266763005780347
Mannua_Ricinus.3551.nuc	0.0964	0.3070	0.31400651465798
Mannua_Ricinus.3552.nuc	0.0472	0.7274	0.0648886444872147
Mannua_Ricinus.3553.nuc	0.0392	0.4121	0.0951225430720699
Mannua_Ricinus.3555.nuc	0.1822	0.8361	0.217916517163019
Mannua_Ricinus.3557.nuc	0.0693	0.4975	0.13929648241206
Mannua_Ricinus.356.nuc	0.1054	0.9425	0.11183023872679
Mannua_Ricinus.3560.nuc	0.2272	0.5826	0.389975969790594
Mannua_Ricinus.3561.nuc	0.0902	0.4115	0.219198055893074
Mannua_Ricinus.3563.nuc	0.0648	0.5130	0.126315789473684
Mannua_Ricinus.3565.nuc	0.0905	0.6006	0.150682650682651
Mannua_Ricinus.3566.nuc	0.0918	0.3637	0.252405828979929
Mannua_Ricinus.3567.nuc	0.1708	0.5682	0.300598380851813
Mannua_Ricinus.3568.nuc	0.0442	1.3101	0.0337378826043813
Mannua_Ricinus.3570.nuc	0.0931	0.3981	0.23386083898518
Mannua_Ricinus.3572.nuc	0.0361	0.3881	0.0930172635918578
Mannua_Ricinus.3573.nuc	0.1317	0.9492	0.138748419721871
Mannua_Ricinus.3586.nuc	0.1328	0.9176	0.144725370531822
Mannua_Ricinus.3587.nuc	0.1023	0.5525	0.185158371040724
Mannua_Ricinus.3589.nuc	0.0644	0.5576	0.115494978479197
Mannua_Ricinus.359.nuc	0.0765	0.6705	0.114093959731544
Mannua_Ricinus.3595.nuc	0.0713	0.7021	0.10155248540094
Mannua_Ricinus.3596.nuc	0.1465	0.6483	0.225975628567021
Mannua_Ricinus.36.nuc	0.0341	0.5407	0.0630663954133531
Mannua_Ricinus.3600.nuc	0.0175	0.4961	0.0352751461398912
Mannua_Ricinus.3602.nuc	0.0745	0.7590	0.0981554677206851
Mannua_Ricinus.3603.nuc	0.0746	0.5874	0.127000340483487
Mannua_Ricinus.3606.nuc	0.0649	0.3162	0.205249841872233
Mannua_Ricinus.3608.nuc	0.0442	0.6564	0.0673369896404631
Mannua_Ricinus.361.nuc	0.0209	0.5080	0.0411417322834646
Mannua_Ricinus.3610.nuc	0.1189	0.6913	0.171994792420078
Mannua_Ricinus.3611.nuc	0.0844	0.5218	0.161747796090456
Mannua_Ricinus.3612.nuc	0.0735	0.5419	0.135633880789814
Mannua_Ricinus.3613.nuc	0.0252	0.3886	0.0648481729284611
Mannua_Ricinus.3614.nuc	0.0394	0.4330	0.0909930715935335
Mannua_Ricinus.3616.nuc	0.1324	1.3621	0.0972028485426914
Mannua_Ricinus.3618.nuc	0.1409	0.9701	0.145242758478507
Mannua_Ricinus.3619.nuc	0.0908	0.5432	0.167157584683358
Mannua_Ricinus.362.nuc	0.1109	0.5317	0.208576264810984
Mannua_Ricinus.3620.nuc	0.0826	0.3978	0.207642031171443
Mannua_Ricinus.3624.nuc	0.0421	0.8592	0.0489990689013035
Mannua_Ricinus.3627.nuc	0.1583	0.4844	0.326796036333609
Mannua_Ricinus.3630.nuc	0.0983	0.4722	0.208174502329521
Mannua_Ricinus.3635.nuc	0.0805	0.7821	0.102928014320419
Mannua_Ricinus.3636.nuc	0.1789	0.8255	0.21671714112659
Mannua_Ricinus.3638.nuc	0.1146	0.6571	0.17440267843555
Mannua_Ricinus.3639.nuc	0.0908	0.3712	0.244612068965517
Mannua_Ricinus.364.nuc	0.1306	0.4462	0.292693859255939
Mannua_Ricinus.3641.nuc	0.0202	1.0972	0.0184104994531535
Mannua_Ricinus.3642.nuc	0.0393	0.3971	0.0989675144799799
Mannua_Ricinus.3643.nuc	0.0799	0.7015	0.113898788310763
Mannua_Ricinus.3649.nuc	0.0624	0.3269	0.190884062404405
Mannua_Ricinus.3650.nuc	0.0728	0.5687	0.128011253736592
Mannua_Ricinus.3651.nuc	0.0772	0.4723	0.16345543087021
Mannua_Ricinus.3652.nuc	0.1180	0.4952	0.238287560581583
Mannua_Ricinus.3653.nuc	0.0385	0.5207	0.0739389283656616
Mannua_Ricinus.3654.nuc	0.0798	1.1025	0.0723809523809524
Mannua_Ricinus.3657.nuc	0.0400	0.5160	0.0775193798449612
Mannua_Ricinus.3659.nuc	0.0262	0.5533	0.0473522501355503
Mannua_Ricinus.3660.nuc	0.1379	0.5443	0.253352930369282
Mannua_Ricinus.3665.nuc	0.0316	0.3802	0.0831141504471331
Mannua_Ricinus.3667.nuc	0.0431	0.4806	0.0896795672076571
Mannua_Ricinus.3668.nuc	0.0885	0.4167	0.212383009359251
Mannua_Ricinus.3669.nuc	0.0638	0.4786	0.133305474300042
Mannua_Ricinus.3670.nuc	0.0633	0.5446	0.116232096951891
Mannua_Ricinus.3671.nuc	0.0393	0.4638	0.0847347994825356
Mannua_Ricinus.3673.nuc	0.1237	0.5191	0.238297052591023
Mannua_Ricinus.3674.nuc	0.0324	0.4571	0.0708816451542332
Mannua_Ricinus.3676.nuc	0.1146	0.4896	0.23406862745098
Mannua_Ricinus.3677.nuc	0.0720	0.4313	0.16693716670531
Mannua_Ricinus.3678.nuc	0.0123	0.3987	0.0308502633559067
Mannua_Ricinus.3680.nuc	0.0407	0.7711	0.0527817403708987
Mannua_Ricinus.3682.nuc	0.0881	0.5536	0.159140173410405
Mannua_Ricinus.3683.nuc	0.0471	0.6606	0.0712988192552225
Mannua_Ricinus.3685.nuc	0.0642	0.4193	0.153112330073933
Mannua_Ricinus.3686.nuc	0.0579	0.8457	0.0684639943242284
Mannua_Ricinus.3688.nuc	0.0533	0.3603	0.147932278656675
Mannua_Ricinus.3689.nuc	0.0313	0.3277	0.095514189807751
Mannua_Ricinus.3690.nuc	0.0624	0.4328	0.144177449168207
Mannua_Ricinus.3692.nuc	0.1924	0.5313	0.362130623000188
Mannua_Ricinus.3693.nuc	0.0570	0.4431	0.12863913337847
Mannua_Ricinus.3696.nuc	0.1059	0.4065	0.260516605166052
Mannua_Ricinus.3697.nuc	0.0669	0.6155	0.108692120227457
Mannua_Ricinus.3699.nuc	0.1671	0.2818	0.592973740241306
Mannua_Ricinus.37.nuc	0.1146	0.3710	0.308894878706199
Mannua_Ricinus.3700.nuc	0.1558	0.4826	0.322834645669291
Mannua_Ricinus.3702.nuc	0.0215	0.5195	0.041385948026949
Mannua_Ricinus.3703.nuc	0.0258	0.5642	0.0457284650833038
Mannua_Ricinus.3704.nuc	0.1696	0.7217	0.235000692808646
Mannua_Ricinus.3705.nuc	0.0668	0.8848	0.075497287522604
Mannua_Ricinus.3708.nuc	0.0453	0.4964	0.0912570507655117
Mannua_Ricinus.3709.nuc	0.0615	0.4443	0.138419986495611
Mannua_Ricinus.3710.nuc	0.0522	0.4343	0.120193414690306
Mannua_Ricinus.3711.nuc	0.0901	1.0403	0.0866096318369701
Mannua_Ricinus.3713.nuc	0.0497	0.4686	0.106060606060606
Mannua_Ricinus.3719.nuc	0.0711	0.5521	0.128781017931534
Mannua_Ricinus.3720.nuc	0.0919	0.8680	0.105875576036866
Mannua_Ricinus.3723.nuc	0.0530	0.7518	0.0704974727321096
Mannua_Ricinus.3724.nuc	0.1229	0.5944	0.206763122476447
Mannua_Ricinus.3725.nuc	0.0835	0.8082	0.103316010888394
Mannua_Ricinus.3726.nuc	0.0497	0.4202	0.118277010947168
Mannua_Ricinus.3727.nuc	0.0353	0.4832	0.0730546357615894
Mannua_Ricinus.3729.nuc	0.0853	0.4256	0.200422932330827
Mannua_Ricinus.373.nuc	0.0895	0.3269	0.27378403181401
Mannua_Ricinus.3730.nuc	0.0576	0.6859	0.0839772561597901
Mannua_Ricinus.3731.nuc	0.0932	0.5307	0.175617109478048
Mannua_Ricinus.3736.nuc	0.0994	0.4652	0.213671539122958
Mannua_Ricinus.374.nuc	0.0973	0.4716	0.206318914334182
Mannua_Ricinus.3742.nuc	0.0832	0.6489	0.128216982585915
Mannua_Ricinus.3743.nuc	0.0313	0.5069	0.0617478792661274
Mannua_Ricinus.3745.nuc	0.0874	0.4753	0.18388386282348
Mannua_Ricinus.3746.nuc	0.0522	0.5467	0.0954819828059265
Mannua_Ricinus.3747.nuc	0.1306	0.2783	0.469277757815307
Mannua_Ricinus.3749.nuc	0.0731	0.3868	0.188986556359876
Mannua_Ricinus.375.nuc	0.0114	0.3634	0.0313703907539901
Mannua_Ricinus.3752.nuc	0.0244	0.5274	0.0462646947288586
Mannua_Ricinus.3755.nuc	0.1042	0.4734	0.220109843683988
Mannua_Ricinus.3757.nuc	0.0481	0.4601	0.104542490762878
Mannua_Ricinus.3758.nuc	0.0364	0.3428	0.106184364060677
Mannua_Ricinus.3760.nuc	0.0476	0.7747	0.0614431392797212
Mannua_Ricinus.3761.nuc	0.0871	0.6418	0.135712059831723
Mannua_Ricinus.3762.nuc	0.0678	0.3530	0.192067988668555
Mannua_Ricinus.3764.nuc	0.0832	0.4447	0.187092421857432
Mannua_Ricinus.3766.nuc	0.0593	0.6358	0.0932683233721296
Mannua_Ricinus.3767.nuc	0.0813	0.7015	0.115894511760513
Mannua_Ricinus.377.nuc	0.0693	0.3755	0.184553928095872
Mannua_Ricinus.3770.nuc	0.0424	0.9877	0.0429280145793257
Mannua_Ricinus.3779.nuc	0.0665	0.7153	0.0929679854606459
Mannua_Ricinus.378.nuc	0.0587	1.1605	0.0505816458423093
Mannua_Ricinus.3780.nuc	0.1394	0.6093	0.228787132775316
Mannua_Ricinus.3782.nuc	0.1232	0.4801	0.25661320558217
Mannua_Ricinus.3783.nuc	0.0942	0.4186	0.225035833731486
Mannua_Ricinus.3787.nuc	0.1971	0.6131	0.321480998205839
Mannua_Ricinus.3790.nuc	0.0844	0.4446	0.189833558254611
Mannua_Ricinus.3794.nuc	0.1691	1.8312	0.0923438182612495
Mannua_Ricinus.3795.nuc	0.0920	0.5744	0.16016713091922
Mannua_Ricinus.3796.nuc	0.0019	0.5722	0.00332051730164278
Mannua_Ricinus.3799.nuc	0.1039	0.5173	0.200850570268703
Mannua_Ricinus.38.nuc	0.0837	0.4127	0.20281075842016
Mannua_Ricinus.380.nuc	0.0565	0.5773	0.0978693919972285
Mannua_Ricinus.3801.nuc	0.0191	0.5918	0.0322744170327813
Mannua_Ricinus.3803.nuc	0.1041	0.5633	0.184803834546423
Mannua_Ricinus.3804.nuc	0.1285	0.5437	0.236343571822696
Mannua_Ricinus.3807.nuc	0.0661	0.5280	0.125189393939394
Mannua_Ricinus.381.nuc	0.0865	0.5896	0.146709633649932
Mannua_Ricinus.3813.nuc	0.0913	0.3142	0.29057924888606
Mannua_Ricinus.3814.nuc	0.0857	0.3366	0.254604872251931
Mannua_Ricinus.3817.nuc	0.1008	0.3292	0.306196840826245
Mannua_Ricinus.3818.nuc	0.0918	0.5582	0.164457183805088
Mannua_Ricinus.3823.nuc	0.0206	0.6560	0.0314024390243902
Mannua_Ricinus.3824.nuc	0.0523	0.6250	0.08368
Mannua_Ricinus.3825.nuc	0.0545	0.4532	0.120255957634598
Mannua_Ricinus.3827.nuc	0.0666	0.4753	0.14012202819272
Mannua_Ricinus.3828.nuc	0.0960	0.4597	0.208831846856646
Mannua_Ricinus.3831.nuc	0.1630	0.5283	0.308536816202915
Mannua_Ricinus.3833.nuc	0.1236	0.3497	0.353445810694881
Mannua_Ricinus.3835.nuc	0.0604	0.4088	0.147749510763209
Mannua_Ricinus.3836.nuc	0.0792	0.8037	0.0985442329227324
Mannua_Ricinus.3842.nuc	0.0503	0.5788	0.0869039391845197
Mannua_Ricinus.3843.nuc	0.0449	0.7926	0.0566490032803432
Mannua_Ricinus.3844.nuc	0.0470	0.7034	0.066818311060563
Mannua_Ricinus.3847.nuc	0.0464	0.7336	0.0632497273718648
Mannua_Ricinus.3849.nuc	0.0512	0.3958	0.129358261748358
Mannua_Ricinus.3855.nuc	0.0603	0.4878	0.123616236162362
Mannua_Ricinus.3858.nuc	0.1330	0.4585	0.290076335877863
Mannua_Ricinus.3864.nuc	0.0353	0.3801	0.0928702972901868
Mannua_Ricinus.3865.nuc	0.0458	0.6631	0.0690695219423918
Mannua_Ricinus.3868.nuc	0.0957	0.7690	0.12444733420026
Mannua_Ricinus.387.nuc	0.0486	0.3807	0.127659574468085
Mannua_Ricinus.3870.nuc	0.1218	0.4796	0.25396163469558
Mannua_Ricinus.3871.nuc	0.0886	0.8492	0.104333490343853
Mannua_Ricinus.3873.nuc	0.1162	0.6824	0.170281359906213
Mannua_Ricinus.3874.nuc	0.0539	0.4140	0.130193236714976
Mannua_Ricinus.3875.nuc	0.0660	1.3296	0.0496389891696751
Mannua_Ricinus.3878.nuc	0.0483	0.7509	0.0643228126248502
Mannua_Ricinus.3879.nuc	0.1029	0.4255	0.241833137485311
Mannua_Ricinus.388.nuc	0.0592	0.3742	0.15820416889364
Mannua_Ricinus.3881.nuc	0.0360	0.2998	0.120080053368913
Mannua_Ricinus.3882.nuc	0.0393	0.5451	0.0720968629609246
Mannua_Ricinus.3885.nuc	0.1161	0.5857	0.198224346935291
Mannua_Ricinus.3887.nuc	0.0886	0.6813	0.130045501247615
Mannua_Ricinus.3888.nuc	0.0879	0.4998	0.175870348139256
Mannua_Ricinus.3892.nuc	0.0452	0.4980	0.0907630522088353
Mannua_Ricinus.3896.nuc	0.0406	0.4003	0.101423932050962
Mannua_Ricinus.3897.nuc	0.0751	0.8444	0.0889388915206063
Mannua_Ricinus.3901.nuc	0.0838	0.6086	0.137693066053237
Mannua_Ricinus.3902.nuc	0.0874	0.3783	0.231033571239757
Mannua_Ricinus.3903.nuc	0.0626	0.4238	0.147711184521
Mannua_Ricinus.3905.nuc	0.0702	0.7042	0.0996875887531951
Mannua_Ricinus.3906.nuc	0.0812	0.4912	0.165309446254072
Mannua_Ricinus.391.nuc	0.1648	0.5263	0.313129393881816
Mannua_Ricinus.3912.nuc	0.1171	0.5035	0.232571996027805
Mannua_Ricinus.3914.nuc	0.0989	0.4142	0.23877353935297
Mannua_Ricinus.3915.nuc	0.0720	0.5025	0.143283582089552
Mannua_Ricinus.3917.nuc	0.0347	0.7283	0.0476452011533709
Mannua_Ricinus.3922.nuc	0.1539	0.3714	0.41437802907916
Mannua_Ricinus.3923.nuc	0.0900	0.6856	0.131271878646441
Mannua_Ricinus.3924.nuc	0.0919	0.4720	0.194703389830508
Mannua_Ricinus.3925.nuc	0.0962	0.3700	0.26
Mannua_Ricinus.3929.nuc	0.0961	0.4759	0.201933179239336
Mannua_Ricinus.3934.nuc	0.0272	0.4370	0.0622425629290618
Mannua_Ricinus.3937.nuc	0.0595	0.5367	0.110862679336687
Mannua_Ricinus.3940.nuc	0.0645	0.4661	0.13838232139026
Mannua_Ricinus.3941.nuc	0.0391	0.3018	0.129555997349238
Mannua_Ricinus.3946.nuc	0.0549	0.5388	0.101893095768374
Mannua_Ricinus.3952.nuc	0.0135	0.4410	0.0306122448979592
Mannua_Ricinus.3953.nuc	0.0768	0.4394	0.174783796085571
Mannua_Ricinus.3955.nuc	0.0126	0.4010	0.0314214463840399
Mannua_Ricinus.3957.nuc	0.0682	0.4865	0.140184994861254
Mannua_Ricinus.3958.nuc	0.0277	0.4754	0.0582667227597812
Mannua_Ricinus.3959.nuc	0.0600	0.4354	0.137804317868627
Mannua_Ricinus.3960.nuc	0.0767	0.3589	0.21370855391474
Mannua_Ricinus.3962.nuc	0.0670	0.4526	0.1480335837384
Mannua_Ricinus.3963.nuc	0.0589	0.3975	0.148176100628931
Mannua_Ricinus.3966.nuc	0.0378	0.5172	0.0730858468677494
Mannua_Ricinus.3968.nuc	0.0587	0.8451	0.0694592355934209
Mannua_Ricinus.3974.nuc	0.0504	0.4495	0.112124582869855
Mannua_Ricinus.3975.nuc	0.0994	0.7183	0.138382291521648
Mannua_Ricinus.3978.nuc	0.0747	0.3531	0.211554800339847
Mannua_Ricinus.3979.nuc	0.0508	0.5322	0.0954528372792183
Mannua_Ricinus.398.nuc	0.0945	0.4025	0.234782608695652
Mannua_Ricinus.3980.nuc	0.0517	0.4913	0.105231019743538
Mannua_Ricinus.3981.nuc	0.0764	0.4351	0.17559181797288
Mannua_Ricinus.3982.nuc	0.0576	0.3676	0.156692056583243
Mannua_Ricinus.3985.nuc	0.0927	0.8716	0.106356126663607
Mannua_Ricinus.3986.nuc	0.1182	0.4267	0.277009608624326
Mannua_Ricinus.3987.nuc	0.0744	0.6033	0.123321730482347
Mannua_Ricinus.3988.nuc	0.0557	0.6518	0.0854556612457809
Mannua_Ricinus.3989.nuc	0.0251	0.5348	0.0469334330590875
Mannua_Ricinus.3991.nuc	0.0456	0.5699	0.0800140375504475
Mannua_Ricinus.3992.nuc	0.0789	0.7156	0.110257126886529
Mannua_Ricinus.3993.nuc	0.0544	0.5818	0.0935029219663115
Mannua_Ricinus.3995.nuc	0.0384	3.5059	0.010952965001854
Mannua_Ricinus.3996.nuc	0.0988	0.5147	0.191956479502623
Mannua_Ricinus.3999.nuc	0.0605	0.5029	0.120302246967588
Mannua_Ricinus.4.nuc	0.0434	0.4427	0.0980347865371584
Mannua_Ricinus.4000.nuc	0.2269	0.4332	0.523776546629732
Mannua_Ricinus.4001.nuc	0.1094	0.3776	0.289724576271186
Mannua_Ricinus.4003.nuc	0.0818	0.4117	0.198688365314549
Mannua_Ricinus.4005.nuc	0.0851	0.7043	0.120829192105637
Mannua_Ricinus.4008.nuc	0.1088	1.2757	0.0852865093674061
Mannua_Ricinus.4009.nuc	0.1146	0.5411	0.211790796525596
Mannua_Ricinus.401.nuc	0.0925	0.4680	0.197649572649573
Mannua_Ricinus.4011.nuc	0.0407	0.3715	0.109555854643338
Mannua_Ricinus.4019.nuc	0.0399	0.6112	0.0652814136125654
Mannua_Ricinus.402.nuc	0.0410	0.4668	0.0878320479862896
Mannua_Ricinus.4022.nuc	0.0734	0.5152	0.142468944099379
Mannua_Ricinus.4024.nuc	0.0278	0.3676	0.0756256800870511
Mannua_Ricinus.4025.nuc	0.0267	0.4495	0.0593993325917686
Mannua_Ricinus.4026.nuc	0.0898	0.3460	0.259537572254335
Mannua_Ricinus.4028.nuc	0.0377	0.4684	0.0804867634500427
Mannua_Ricinus.4030.nuc	0.0847	0.3830	0.221148825065274
Mannua_Ricinus.4031.nuc	0.0544	0.7866	0.0691584032545131
Mannua_Ricinus.4033.nuc	0.0395	0.5679	0.0695544990315196
Mannua_Ricinus.4038.nuc	0.0623	0.8155	0.0763948497854077
Mannua_Ricinus.4040.nuc	0.0721	0.5274	0.136708380735685
Mannua_Ricinus.4045.nuc	0.0666	0.5472	0.121710526315789
Mannua_Ricinus.4049.nuc	0.0410	0.7056	0.0581065759637188
Mannua_Ricinus.405.nuc	0.0540	0.5979	0.0903161063723031
Mannua_Ricinus.4050.nuc	0.1002	0.2686	0.373045420699926
Mannua_Ricinus.4053.nuc	0.0427	0.4880	0.0875
Mannua_Ricinus.4054.nuc	0.1412	0.4924	0.286758732737612
Mannua_Ricinus.4055.nuc	0.0405	0.8344	0.0485378715244487
Mannua_Ricinus.4056.nuc	0.0598	0.3986	0.150025087807326
Mannua_Ricinus.4057.nuc	0.0836	0.5525	0.15131221719457
Mannua_Ricinus.4060.nuc	0.0904	0.6425	0.140700389105058
Mannua_Ricinus.4061.nuc	0.0626	0.3968	0.157762096774194
Mannua_Ricinus.4062.nuc	0.0870	0.3850	0.225974025974026
Mannua_Ricinus.4064.nuc	0.0768	0.4223	0.181861236088089
Mannua_Ricinus.4066.nuc	0.0491	0.5735	0.0856146469049695
Mannua_Ricinus.4069.nuc	0.1962	0.5353	0.36652344479731
Mannua_Ricinus.4070.nuc	0.1054	0.4653	0.226520524392865
Mannua_Ricinus.4072.nuc	0.0889	0.5778	0.153859466943579
Mannua_Ricinus.4073.nuc	0.0278	0.6537	0.0425271531283463
Mannua_Ricinus.4074.nuc	0.0840	0.5509	0.152477763659466
Mannua_Ricinus.4075.nuc	0.1222	0.6510	0.187711213517665
Mannua_Ricinus.4076.nuc	0.0669	0.3530	0.189518413597734
Mannua_Ricinus.4079.nuc	0.0846	0.4443	0.190411883862255
Mannua_Ricinus.408.nuc	0.0950	0.4764	0.199412258606213
Mannua_Ricinus.4081.nuc	0.0348	1.1896	0.0292535305985205
Mannua_Ricinus.4082.nuc	0.0853	0.3777	0.225840614244109
Mannua_Ricinus.4087.nuc	0.0436	0.4312	0.101113172541744
Mannua_Ricinus.409.nuc	0.0352	0.4565	0.0771084337349398
Mannua_Ricinus.4090.nuc	0.0863	0.4734	0.182298267849599
Mannua_Ricinus.4092.nuc	0.0567	0.4576	0.123907342657343
Mannua_Ricinus.4093.nuc	0.0759	0.4870	0.155852156057495
Mannua_Ricinus.4095.nuc	0.1247	0.6727	0.18537237996135
Mannua_Ricinus.4098.nuc	0.0381	0.5599	0.0680478656903018
Mannua_Ricinus.4100.nuc	0.1221	1.0005	0.122038980509745
Mannua_Ricinus.4102.nuc	0.0731	0.6333	0.115427127743565
Mannua_Ricinus.4106.nuc	0.0212	0.7111	0.0298129658275911
Mannua_Ricinus.4107.nuc	0.0383	0.3998	0.0957978989494747
Mannua_Ricinus.411.nuc	0.0641	0.4513	0.14203412364281
Mannua_Ricinus.4111.nuc	0.0546	0.5800	0.0941379310344828
Mannua_Ricinus.4114.nuc	0.0554	0.4439	0.124802883532327
Mannua_Ricinus.4115.nuc	0.0902	0.4110	0.219464720194647
Mannua_Ricinus.4118.nuc	0.0954	0.4439	0.214913268754224
Mannua_Ricinus.412.nuc	0.1058	0.6894	0.153466782709603
Mannua_Ricinus.4120.nuc	0.0529	0.7335	0.0721199727334697
Mannua_Ricinus.4121.nuc	0.0544	0.4543	0.119744662117543
Mannua_Ricinus.4127.nuc	0.0470	0.5265	0.0892687559354226
Mannua_Ricinus.4130.nuc	0.1275	0.5760	0.221354166666667
Mannua_Ricinus.4134.nuc	0.1035	0.4430	0.233634311512415
Mannua_Ricinus.4138.nuc	0.0432	0.5105	0.0846229187071499
Mannua_Ricinus.4142.nuc	0.0768	0.7145	0.107487753673898
Mannua_Ricinus.4144.nuc	0.1930	1.4766	0.130705675199783
Mannua_Ricinus.4149.nuc	0.0758	0.5342	0.141894421564957
Mannua_Ricinus.4150.nuc	0.0903	0.5513	0.163794667150372
Mannua_Ricinus.4152.nuc	0.0710	0.9267	0.0766159490665803
Mannua_Ricinus.4153.nuc	0.0963	0.4359	0.220922229869236
Mannua_Ricinus.4154.nuc	0.0706	0.4670	0.151177730192719
Mannua_Ricinus.4157.nuc	0.0126	0.7226	0.0174370329366178
Mannua_Ricinus.4159.nuc	0.0944	0.7357	0.128313171129536
Mannua_Ricinus.4160.nuc	0.0179	0.4374	0.0409236396890718
Mannua_Ricinus.4165.nuc	0.0668	0.3047	0.2192320315064
Mannua_Ricinus.4166.nuc	0.0874	0.4457	0.196096028718869
Mannua_Ricinus.417.nuc	0.1034	0.6201	0.166747298822771
Mannua_Ricinus.4171.nuc	0.0528	0.7275	0.0725773195876289
Mannua_Ricinus.4172.nuc	0.0855	0.4443	0.192437542201215
Mannua_Ricinus.4173.nuc	0.1486	0.5260	0.282509505703422
Mannua_Ricinus.4175.nuc	0.0413	1.0489	0.0393745828963676
Mannua_Ricinus.4176.nuc	0.0409	0.4862	0.0841217605923488
Mannua_Ricinus.4177.nuc	0.0526	0.3967	0.132593899672296
Mannua_Ricinus.418.nuc	0.0657	0.4774	0.137620444072057
Mannua_Ricinus.4182.nuc	0.0717	0.6609	0.10848842487517
Mannua_Ricinus.4183.nuc	0.0681	1.8921	0.0359917551926431
Mannua_Ricinus.4185.nuc	0.0753	0.3166	0.237839545167404
Mannua_Ricinus.4186.nuc	0.0458	0.4675	0.0979679144385027
Mannua_Ricinus.4187.nuc	0.0761	0.4107	0.185293401509618
Mannua_Ricinus.4189.nuc	0.0762	0.5894	0.129284017645063
Mannua_Ricinus.4190.nuc	0.0922	0.4897	0.188278537880335
Mannua_Ricinus.4192.nuc	0.0223	0.4085	0.0545899632802938
Mannua_Ricinus.4193.nuc	0.1064	0.4623	0.230153579926455
Mannua_Ricinus.4197.nuc	0.0946	0.4988	0.189655172413793
Mannua_Ricinus.42.nuc	0.1389	0.5722	0.242747291156938
Mannua_Ricinus.420.nuc	0.1119	0.5740	0.194947735191638
Mannua_Ricinus.4202.nuc	0.0340	0.3309	0.102750075551526
Mannua_Ricinus.4206.nuc	0.1025	0.3318	0.308921036769138
Mannua_Ricinus.4209.nuc	0.0988	0.7815	0.126423544465771
Mannua_Ricinus.4210.nuc	0.0891	0.5949	0.149773071104387
Mannua_Ricinus.4212.nuc	0.0511	0.5737	0.0890709430015688
Mannua_Ricinus.4213.nuc	0.0183	0.4120	0.0444174757281553
Mannua_Ricinus.4214.nuc	0.0347	0.4459	0.0778201390446288
Mannua_Ricinus.4215.nuc	0.0629	0.3889	0.161738236050399
Mannua_Ricinus.4216.nuc	0.0419	0.4170	0.100479616306954
Mannua_Ricinus.4220.nuc	0.0225	0.3709	0.0606632515502831
Mannua_Ricinus.4222.nuc	0.0651	1.2100	0.053801652892562
Mannua_Ricinus.4223.nuc	0.0610	0.4571	0.133450010938525
Mannua_Ricinus.4224.nuc	0.0632	0.4635	0.136353829557713
Mannua_Ricinus.4227.nuc	0.0813	0.3949	0.20587490503925
Mannua_Ricinus.4228.nuc	0.1454	0.3526	0.412365286443562
Mannua_Ricinus.4229.nuc	0.0745	0.3904	0.190829918032787
Mannua_Ricinus.423.nuc	0.0925	0.4378	0.211283691183189
Mannua_Ricinus.4230.nuc	0.0677	0.4464	0.15165770609319
Mannua_Ricinus.4231.nuc	0.0831	0.4966	0.16733789770439
Mannua_Ricinus.4233.nuc	0.1260	0.5675	0.222026431718062
Mannua_Ricinus.4239.nuc	0.1339	0.4103	0.326346575676334
Mannua_Ricinus.4240.nuc	0.1052	0.4228	0.248817407757805
Mannua_Ricinus.4242.nuc	0.1537	0.7260	0.211707988980716
Mannua_Ricinus.4244.nuc	0.0743	0.5095	0.145829244357213
Mannua_Ricinus.4245.nuc	0.0484	0.8221	0.0588736163483761
Mannua_Ricinus.4246.nuc	0.0639	0.4341	0.147201105736006
Mannua_Ricinus.4248.nuc	0.0594	0.4778	0.124319799079113
Mannua_Ricinus.4249.nuc	0.1532	0.3501	0.437589260211368
Mannua_Ricinus.4250.nuc	0.0828	0.8104	0.102171767028628
Mannua_Ricinus.4252.nuc	0.0996	0.4930	0.202028397565923
Mannua_Ricinus.4255.nuc	0.0943	0.4785	0.197074190177638
Mannua_Ricinus.4257.nuc	0.0707	0.4064	0.173966535433071
Mannua_Ricinus.4258.nuc	0.0824	0.6776	0.121605667060213
Mannua_Ricinus.4260.nuc	0.0982	0.4061	0.241812361487318
Mannua_Ricinus.4263.nuc	0.1853	0.4890	0.378936605316973
Mannua_Ricinus.4264.nuc	0.1043	0.4450	0.23438202247191
Mannua_Ricinus.4267.nuc	0.0626	0.4383	0.142824549395391
Mannua_Ricinus.4270.nuc	0.0908	0.7283	0.124673898118907
Mannua_Ricinus.4273.nuc	0.0517	0.6134	0.0842843169220737
Mannua_Ricinus.4274.nuc	0.0547	0.4188	0.130611270296084
Mannua_Ricinus.4278.nuc	0.0768	0.6751	0.11376092430751
Mannua_Ricinus.4279.nuc	0.1244	0.7217	0.172370791187474
Mannua_Ricinus.428.nuc	0.0615	0.4093	0.150256535548497
Mannua_Ricinus.4282.nuc	0.0761	0.4580	0.166157205240175
Mannua_Ricinus.4283.nuc	0.0547	0.5635	0.0970718722271517
Mannua_Ricinus.4285.nuc	0.0062	0.6176	0.0100388601036269
Mannua_Ricinus.4287.nuc	0.0765	0.5309	0.144094933132417
Mannua_Ricinus.4288.nuc	0.0374	0.3865	0.0967658473479948
